,ROI,Original,Hausdorff_ROI,Hausdorff_Original
Case-0228,0.7679970468644973,0.7596507154281762,-1.0,0.7596507154281762
Case-0229,0.8655476083712519,0.8684382363796384,-1.0,0.8684382363796384
Case-0231,0.8199265052294356,0.8193148240250432,-1.0,0.8193148240250432
Case-0233,0.8706774060305659,0.8553022148285873,-1.0,0.8553022148285873
Case-0234,0.7308506530223834,0.7291313537154456,-1.0,0.7291313537154456
Case-0235,0.8159169550173009,0.8053944114452123,-1.0,0.8053944114452123
Case-0236,0.8542515677240141,0.8549985474030795,-1.0,0.8549985474030795
Case-0239,0.7786452221247719,0.7721847930702599,-1.0,0.7721847930702599
Case-0240,0.7050818277263884,0.7027582728789231,-1.0,0.7027582728789231
Case-0241,0.7340506898029022,0.7206661357892186,-1.0,0.7206661357892186
Case-0242,0.7754538420029119,0.7675796733787855,-1.0,0.7675796733787855
Case-0243,0.7875518883757292,0.7834081605704476,-1.0,0.7834081605704476
Case-0244,0.7688793040426932,0.7529269632070291,-1.0,0.7529269632070291
Case-0245,0.7729987589202606,0.7789317507418397,-1.0,0.7789317507418397
Case-0246,0.6624574483911335,0.6447521765955988,-1.0,0.6447521765955988
Case-0247,0.7292772474562048,0.72941368432503,-1.0,0.72941368432503
Case-0248,0.8526970294969994,0.8487085833550744,-1.0,0.8487085833550744
Case-0249,0.8932753970003253,0.8930663109260103,-1.0,0.8930663109260103
Case-0250,0.8397387819420138,0.8371477319526975,-1.0,0.8371477319526975
Case-0251,0.7511367323236361,0.740282620664342,-1.0,0.740282620664342
Case-0252,0.7882870892868551,0.7940566976127321,-1.0,0.7940566976127321
Case-0253,0.8178310529624861,0.8193161893629456,-1.0,0.8193161893629456
Case-0254,0.8173805899833297,0.8109010428389226,-1.0,0.8109010428389226
Case-0255,0.604414483389666,0.5853750036071913,-1.0,0.5853750036071913
Case-0256,0.8193480315065794,0.8264874846122281,-1.0,0.8264874846122281
Case-0257,0.7133156732684649,0.7048880098163105,-1.0,0.7048880098163105
Case-0258,0.8037556032897507,0.7919549812421842,-1.0,0.7919549812421842
Case-0259,0.8417948038176034,0.8533850682365534,-1.0,0.8533850682365534
Case-0260,0.8684543024866791,0.8626359399274987,-1.0,0.8626359399274987
Case-0261,0.8417547027106156,0.8510261053266939,-1.0,0.8510261053266939
Case-0262,0.7362729355179946,0.7201888296241801,-1.0,0.7201888296241801
Case-0263,0.8093297566832339,0.8128984899328859,-1.0,0.8128984899328859
Case-0264,0.8335335137311978,0.8247027129989931,-1.0,0.8247027129989931
Case-0265,0.7572542301103005,0.7622534369396294,-1.0,0.7622534369396294
Case-0266,0.7562403815580286,0.7619737024770442,-1.0,0.7619737024770442
Case-0267,0.8338336032306368,0.8241283298009392,-1.0,0.8241283298009392
Case-0268,0.7371570748848809,0.7234603292028852,-1.0,0.7234603292028852
Case-0269,0.7226924086608152,0.7209509195632353,-1.0,0.7209509195632353
Case-0270,0.8736918080115482,0.8695963076122993,-1.0,0.8695963076122993
Case-0271,0.7613336318576965,0.7541265060240964,-1.0,0.7541265060240964
Case-0272,0.8054048945646993,0.8034152701370559,-1.0,0.8034152701370559
Case-0273,0.8508368062188366,0.8373045985733799,-1.0,0.8373045985733799
Case-0274,0.7913667392072615,0.7884218529379821,-1.0,0.7884218529379821
Case-0275,0.7743678924537888,0.7744126197397894,-1.0,0.7744126197397894
Case-0276,0.7134660511235056,0.6958988350439566,-1.0,0.6958988350439566
Case-0277,0.6976700874680504,0.7004848195835319,-1.0,0.7004848195835319
Case-0278,0.8261204955188474,0.8349287259579765,-1.0,0.8349287259579765
Case-0279,0.834733537861395,0.8478246091094493,-1.0,0.8478246091094493
Case-0280,0.6189469414346033,0.6212410590570348,-1.0,0.6212410590570348
Case-0281,0.71275,0.7020595744680851,-1.0,0.7020595744680851
Case-0282,0.8881602382551316,0.8792268811845946,-1.0,0.8792268811845946
Case-0283,0.7688176534057289,0.7745044598612487,-1.0,0.7745044598612487
Case-0284,0.6850714013305649,0.6802256988971531,-1.0,0.6802256988971531
Case-0285,0.7773561225209703,0.7706816901408451,-1.0,0.7706816901408451
Case-0286,0.6681324728359247,0.6585985755238348,-1.0,0.6585985755238348
Case-0287,0.7958121797082249,0.8034316863166154,-1.0,0.8034316863166154
Case-0288,0.87245338026869,0.8743612573552183,-1.0,0.8743612573552183
Case-0289,0.8755236024311398,0.8829562721593787,-1.0,0.8829562721593787
Case-0290,0.8203358769338398,0.8212984737400286,-1.0,0.8212984737400286
Case-0291,0.7781984412214131,0.7753843731962009,-1.0,0.7753843731962009
Case-0292,0.7811271131791572,0.7760176922879112,-1.0,0.7760176922879112
Case-0293,0.8497947676461263,0.8372221491516507,-1.0,0.8372221491516507
Case-0294,0.798778762314073,0.7988037565292699,-1.0,0.7988037565292699
Case-0295,0.8247118698836708,0.8170321097150366,-1.0,0.8170321097150366
Case-0296,0.8250305023949229,0.8173256537982565,-1.0,0.8173256537982565
Case-0297,0.8627649438135596,0.8515932203389831,-1.0,0.8515932203389831
Case-0300,0.5803963816070726,0.5789363702852367,-1.0,0.5789363702852367
Case-0301,0.8121877938859509,0.8017257480109073,-1.0,0.8017257480109073
Case-0302,0.5957679819492598,0.5937113402061855,-1.0,0.5937113402061855
Case-0303,0.8501237838776928,0.850552735104723,-1.0,0.850552735104723
Case-0304,0.8708135686989663,0.8692883546112509,-1.0,0.8692883546112509
Case-0305,0.7767508122100801,0.7764726631393298,-1.0,0.7764726631393298
Case-0306,0.8943398289103283,0.8865724595930498,-1.0,0.8865724595930498
Case-0307,0.7723204984473128,0.7762511373976342,-1.0,0.7762511373976342
Case-0308,0.5185885792032561,0.5341302615373471,-1.0,0.5341302615373471
Case-0309,0.8101000625390871,0.8118916383253195,-1.0,0.8118916383253195
Case-0310,0.8543569254185692,0.8551343293695158,-1.0,0.8551343293695158
Case-0311,0.8130502658415085,0.7981926332646991,-1.0,0.7981926332646991
Case-0312,0.7386977907838953,0.7044387919607351,-1.0,0.7044387919607351
Case-0313,0.7069578488628544,0.7174482720969592,-1.0,0.7174482720969592
Case-0314,0.8168174263161071,0.8122916315878094,-1.0,0.8122916315878094
Case-0315,0.8609069913919798,0.8522804725661707,-1.0,0.8522804725661707
Case-0316,0.6316913598630086,0.6201369129785615,-1.0,0.6201369129785615
Case-0317,0.6989084092726634,0.6873545139981126,-1.0,0.6873545139981126
Case-0318,0.7207745901639344,0.7019175044724973,-1.0,0.7019175044724973
Case-0319,0.807235954225287,0.8082921434536303,-1.0,0.8082921434536303
Case-0320,0.8237153998101642,0.8356367033908203,-1.0,0.8356367033908203
Case-0321,0.7559209797669497,0.7456549841999426,-1.0,0.7456549841999426
Case-0322,0.8737490739940893,0.8660457428040116,-1.0,0.8660457428040116
Case-0323,0.8275654071775226,0.8182101387708864,-1.0,0.8182101387708864
Case-0324,0.8697244769204693,0.8583539996539593,-1.0,0.8583539996539593
Case-0325,0.5787234428579204,0.5701589503074986,-1.0,0.5701589503074986
Case-0326,0.7276876161831359,0.7331885050840125,-1.0,0.7331885050840125
Case-0327,0.8031636563927202,0.8077676012025449,-1.0,0.8077676012025449
Case-0328,0.5921290872297369,0.5882755746099797,-1.0,0.5882755746099797
Case-0329,0.8800069828492001,0.8853491792201598,-1.0,0.8853491792201598
Case-0330,0.837934375,0.8434874945484195,-1.0,0.8434874945484195
Case-0331,0.8666349348138633,0.8513085248450301,-1.0,0.8513085248450301
Case-0333,0.8778674193752238,0.8732187491947329,-1.0,0.8732187491947329
Case-0334,0.8008644666064916,0.7959293222992619,-1.0,0.7959293222992619
Case-0335,0.6882601034796207,0.6943691262800432,-1.0,0.6943691262800432
Case-0336,0.8112455063434115,0.8179508460509155,-1.0,0.8179508460509155
Case-0337,0.7800704667987188,0.7628155146845236,-1.0,0.7628155146845236
Case-0338,0.8754278869664119,0.8829588639242616,-1.0,0.8829588639242616
Case-0339,0.7865426180798453,0.7683596104431685,-1.0,0.7683596104431685
Case-0340,0.8686078847207203,0.8572873187314428,-1.0,0.8572873187314428
Case-0341,0.7689808355068212,0.7811624973076094,-1.0,0.7811624973076094
Case-0342,0.7920675188221792,0.7782725066913475,-1.0,0.7782725066913475
Case-0343,0.6042494880134923,0.5985688619044669,-1.0,0.5985688619044669
Case-0344,0.8520559102178678,0.8445269106696742,-1.0,0.8445269106696742
Case-0345,0.6923537672121765,0.7016188373804267,-1.0,0.7016188373804267
AVG,0.8002266047448009,0.7992245957699129,-1.0,0.7992245957699129
